doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1371/journal.pone.0146293,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0146293,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0146293,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,10/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0146469,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0146469,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0146469,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,13/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0146566,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0146566,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0146566,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,11/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0146825,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0146825,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0146825,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0146894,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0146894,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0146894,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,13/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147004,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0147004,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147004,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,22/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147009,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147009,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147009,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,12/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147031,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147031,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147031,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,01/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147058,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147058,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147058,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147066,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0147066,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147066,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,11/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147205,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147205,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147205,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,19/01/2016,Public Library of Science (PLoS)
